2.278086158418105356e+00
3.321258735076533686e+00
5.072579510101116185e-01
1.015890111904951709e+01
3.656514838219060981e-01
2.023223513473414670e+00
8.647834563477038827e+00
1.664084181234150916e+00
4.410165366355197486e-02
1.209948490249982189e+00
1.502034891958711205e+00
1.202679936240970360e+00
2.589162901301824693e-01
2.344099123245398708e+00
2.673179809411013963e+00
2.227644199006852510e+00
1.067239447072745318e+00
6.530963463098164112e+00
1.676692682702361026e+01
9.548303722671760418e-01
-2.051152090155491381e-01
6.800321816306923672e+00
1.364450575082585715e+00
1.177274338815492705e+01
1.202797876147906342e+00
7.458207073527715281e+00
1.888767206759778716e+00
3.766730871670664338e-01
1.373357428503542976e-01
2.227759464917764998e+00
1.181577838443654827e+00
1.601146256471547069e+00
2.897462379068696858e+00
7.807515210406609230e-01
2.192307796664402786e-01
1.128303633626882574e+00
8.481867888970042735e-01
2.054499759250511204e+00
1.393731540870708940e+00
5.023318474459511407e+00
4.862656211008555829e+00
1.523446843382894933e+00
1.490208134504227067e+00
8.081362496328491574e+00
1.197875986189291364e+00
1.714916526000819230e+00
2.289337478502134537e+00
6.811620027092208929e-01
1.213541093728753495e+01
1.473005820324314874e-01
1.462585937953180482e+00
3.357758407090610131e+00
1.184247815925339564e+00
1.735219552307744806e+01
1.767022222137008658e+00
3.169384060291926986e+01
7.817133461755287893e-01
2.714430264241076252e+00
2.188873849356630785e+01
1.752432131519292113e+00
1.511532392615051013e+00
2.737317876273319683e+00
5.164708487533533621e-01
1.974536405850959575e+00
3.341159973678678785e+00
4.171370881220268778e+00
4.851223212208295443e+00
6.986224085805971207e+00
1.247602108046184766e+00
1.215960002892976899e+00
5.993073229800976343e+00
2.152702135397116745e+00
2.161540006311225426e+01
2.271294491823876438e+00
1.029679868830544631e+00
2.468465525678877892e+00
9.941551990751051449e+00
1.480133728632403667e+00
2.698013723248002815e+00
4.179725285126792755e+00
1.591960835684512299e+00
4.819326152319229450e+00
1.238594122785765306e+00
3.471051087777627497e+00
1.759286279570416722e+00
6.961407630476202257e+00
1.196924967957527741e+01
6.407388445378856545e+00
7.166664310513722214e+00
2.170261015427344375e+01
7.558811062930982594e+00
4.522958413263496169e+01
2.251771097973111679e+01
1.263684319745846274e+00
7.601381208870882089e-01
2.238058002771388555e+00
9.014548044507929569e-01
7.000906812700584680e-01
6.575010699787089408e-01
9.014609247088952060e+00
