2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.480438000000000365e+00,-1.074856000000000034e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.931331000000000131e+00,-1.873953999999999898e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.622460000000000235e+00,-2.378356000000000137e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.206884000000000512e+00,-3.709077000000000179e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.465906000000000375e+00,-3.787446999999999786e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.871560999999999808e+00,-1.872039999999999926e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.959443000000000268e+00,-2.399512000000000089e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.223765000000000214e+00,-2.273124000000000144e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.460506999999999778e+00,-1.363747999999999960e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.238316000000000194e+00,-1.718558999999999948e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.218327999999999633e+00,-2.930954999999999977e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-6.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.613476999999999606e+00,-6.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-6.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.734271999999999814e+00,-6.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.927386000000000266e+00,-4.118441999999999936e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.023792000000000257e+00,-4.469612999999999836e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.381400000000000183e+00,-2.347024999999999917e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.466298000000000101e+00,-1.456474000000000046e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.310843999999999454e+00,-6.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-1.238307999999999964e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-6.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-1.248820000000000041e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.634019000000000332e+00,-5.655225999999999864e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.123623000000000260e+00,-1.379564000000000012e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-6.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.714884999999999771e+00,-2.848888999999999783e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.198833999999999733e+00,-4.093071000000000126e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-3.236133999999999844e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-2.122104999999999908e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.086778000000000688e+00,-4.856256000000000128e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.013164999999999871e+00,-4.125773999999999830e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-6.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.668359999999999843e+00,-4.224518999999999913e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.375249000000000166e+00,-6.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.172815999999999192e+00,-3.973697000000000035e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,-2.732282000000000100e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.441190999999999889e+00,-4.507569000000000159e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-1.750934999999999908e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.563534999999999897e+00,-2.673903000000000141e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.648596999999999646e+00,-1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-2.073901000000000217e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.261154999999999582e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.847864000000000395e+00,-1.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.913969999999999949e+00,-1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.037666999999999895e+00,-1.103258000000000072e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.353058000000000760e+00,-2.011746000000000034e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.095124000000000208e+00,-4.904336999999999946e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.642363999999999713e+00,-4.865796999999999706e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.352430000000000021e+00,-1.100033000000000039e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.418839999999999435e+00,-4.543636000000000230e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,-5.295442000000000426e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,-5.836021999999999821e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.152871000000000201e+00,-6.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,-5.044081000000000259e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.691343999999999959e+00,-4.710477000000000025e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.546016999999999975e+00,-4.442701999999999707e+00
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.826285000000000380e+00,-4.057929999999999815e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.044336000000000375e+00,-4.388754999999999740e+00
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-1.405021000000000075e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.091578000000000159e+00,-4.724394000000000204e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.648239000000000232e+00,-1.316559999999999953e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.383836999999999762e+00,-5.515208999999999584e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-3.028656999999999933e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.023582000000000214e+00,-5.780528999999999584e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.615952000000000055e+00,-4.208857000000000070e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.625909000000000049e+00,-3.058902999999999928e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.292847000000000079e+00,-5.401163999999999632e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-6.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-2.289610000000000145e+00
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-4.824010000000000353e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-2.739485000000000170e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.875210000000000043e+00,-6.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.389930999999999806e+00,-1.006888999999999923e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.915352000000000388e+00,-1.449953000000000047e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.057788999999999646e+00,-1.943079000000000001e+00
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-2.541954000000000047e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,-5.377832999999999863e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.971529999999999561e+00,-4.324048999999999587e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.559424999999999173e+00,-2.997732000000000063e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.975628999999999635e+00,-2.751827000000000023e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.367655000000000065e+00,-6.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.487961999999999563e+00,-4.111163999999999596e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.189159000000000077e+00,-4.419976000000000127e+00
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.842484000000000677e+00,-1.588499000000000105e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.783515999999999657e+00,-3.000836000000000059e+00
