0.000000000000000000e+00,4.000000000000000000e+00,-4.000000000000000000e+00,3.419665587461386380e+00,2.404885086735752964e-01,7.517928619626026432e-01,2.384969744385104562e+00
0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,4.291327612004778302e-01,-2.058044485821657332e-01,4.306119949682049253e+00,-3.441883443887049587e+00
-1.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-1.735489816987799472e+00,1.379775029119528540e+00,-4.627420758642664111e+00,4.894326901856379308e+00
3.000000000000000000e+00,-4.000000000000000000e+00,1.000000000000000000e+00,1.749523314289761267e+00,-9.224599393839794104e-01,-4.883473832002551696e+00,4.063267648801952348e+00
1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,-1.539386490073089142e+00,1.506981142222575620e+00,3.572597290878613663e+00,3.043895054739236272e+00
-5.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.046033142332833954e+00,-1.907692285265227827e+00,-2.543690014558392942e+00,-4.287340159050322619e+00
-3.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-1.250521322890102205e+00,2.693106224606847121e-01,4.751146106482039499e+00,-1.238737835826909439e+00
0.000000000000000000e+00,-5.000000000000000000e+00,1.000000000000000000e+00,-1.076484378643255191e+00,1.559188819292698369e+00,4.266068845246151042e+00,-3.238671027638408972e-01
5.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,-3.263116797116273560e+00,-1.208436540531072634e+00,-4.038346276817796010e+00,-2.640676014302556496e-01
4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.963574783725232642e+00,2.530899942799238467e+00,4.507119179403026976e+00,-3.660162336516664894e+00
0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,4.117674676695386893e+00,4.907931523138586272e+00,2.214477232224246528e+00,4.563479338813303698e+00
-5.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,4.435400820158795554e+00,-3.883075728164286033e+00,3.435549661102237806e+00,-1.539718482440476599e+00
3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-2.413264944956675429e+00,1.542470115833047828e+00,-1.872239717693243932e+00,-3.422294335959545908e+00
-1.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,1.285467373846572947e+00,-2.304128611977062313e+00,4.059681443623279762e+00,4.441983484662069159e+00
1.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,-1.027926868864807997e+00,3.912189500614884352e-01,1.123203054056297390e+00,-3.089222452580366873e+00
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-4.348546342537659370e+00,-3.380491788221066329e+00,4.451522982080273749e+00,1.411376119523993999e+00
1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,2.947032427245744657e+00,-4.742865063674496895e+00,2.694034915437852007e+00,4.856547817780624499e+00
0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.621619877342093119e-01,3.416610706627503546e+00,-9.767559795682405621e-01,-3.582794177482282461e+00
4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.924171889649890943e+00,2.606228587815464515e+00,4.164298233463952670e+00,-1.339540028962281859e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.499753113311406594e+00,1.572073170767222194e+00,-1.836297179587829120e-01,-2.874657978691681492e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-3.404414658343990485e+00,2.046363118655502689e+00,4.481201621584617101e+00,2.052874456909124845e+00
4.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.956167691833023525e-01,-5.799561900991792029e-01,-1.630447747562228322e+00,-1.940659231287189534e+00
-3.000000000000000000e+00,-2.000000000000000000e+00,3.000000000000000000e+00,-2.358239741978135129e+00,-1.881266953096804251e+00,4.325111841385632871e+00,5.531825774604817170e-01
-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.250962070960333961e-01,-8.523588816876479513e-01,-1.978814634066322853e+00,-1.513865935104140803e+00
4.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+00,2.507517775408850902e+00,3.140590929712905321e-01,2.028038123046571606e+00,-6.891899863483494926e-01
-5.000000000000000000e+00,3.000000000000000000e+00,-4.000000000000000000e+00,-2.048085195417513660e+00,2.640346656612196696e+00,-1.789562640144795047e+00,4.322414126365892173e-02
4.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-3.848858256744528639e+00,-1.059528633079895865e+00,-9.728518247854047729e-01,-4.261595235797503989e-01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.380429912947183979e+00,-2.798259466135183615e+00,3.298483554544956675e+00,-3.262668331991509518e-01
0.000000000000000000e+00,-5.000000000000000000e+00,-4.000000000000000000e+00,-9.548745601509462944e-01,-2.355737824963718197e+00,2.535377962839456600e+00,2.933952910976689310e-01
-2.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,2.037836370847435852e+00,-4.053449330023005004e+00,4.479810446499623566e+00,2.383601324221888973e-01
3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,-1.539591197797695266e+00,2.424568578454192824e+00,2.825223169732962170e+00,1.450490770708096733e+00
4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,2.050338445459302328e+00,-3.801878154480731187e+00,-2.131197356283639266e+00,1.666031946359466609e+00
-4.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,4.366626846922169847e+00,2.023209660799887288e+00,3.206987465039077279e-01,4.107413297700057697e+00
0.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,3.233968441579786912e+00,-3.938778010920263029e-01,-3.416814814523171151e+00,1.888130184369565256e-01
1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,4.279677896707134721e-01,3.011818803172230830e+00,1.854369563348619465e+00,2.099880806475542983e+00
0.000000000000000000e+00,2.000000000000000000e+00,-5.000000000000000000e+00,-2.606692985675067575e-01,2.568997306881914966e-01,-4.775825236217494663e+00,2.248136502957827076e+00
-2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,-3.762377293783454313e+00,-2.746168644959421368e+00,-2.328393535705558293e+00,2.440046151066325386e+00
-4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.706149368407702482e+00,5.444552572457439510e-01,2.480959677825658183e+00,-3.478991578500817639e+00
1.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,-1.393525865376783468e+00,-2.685017260954579932e+00,-3.887203960977942074e+00,-4.530806838357457345e+00
3.000000000000000000e+00,5.000000000000000000e+00,-3.000000000000000000e+00,-1.061570583521205258e+00,3.237652351234176606e+00,-9.837293601285859168e-01,-4.797437486910636650e+00
-5.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,3.741837203856631433e+00,-1.460332693247012870e-01,1.241885124530136331e+00,-1.571919638862326885e+00
-3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.517063443784682164e+00,1.381065625649840811e+00,-3.749443019440206193e+00,4.586348928368746414e+00
3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-3.184731604621666712e+00,-1.721444816247725829e+00,5.602962705147271905e-01,-2.123105639612388185e+00
3.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,4.122600966443116022e+00,-3.621770396688833493e+00,-4.183389059417476297e+00,3.065381180226690816e+00
2.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,-2.626545410564309346e+00,-8.641807384021031879e-01,3.508597795688029208e+00,-2.727547939024619339e+00
-5.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e+00,-1.364002031958939654e+00,3.103142321123517178e+00,-4.399038301336501533e+00,-5.025644210344388796e-01
3.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+00,-4.470689079534906796e+00,3.095017931660610344e+00,-6.439684237899481190e-01,-4.616609023753142083e-01
5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.273265301153701401e+00,1.609245168954666738e+00,4.785219761527406135e-01,-2.930927301650643191e+00
5.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,-2.912104442518802294e+00,-2.192084900943761738e+00,-3.384933444821093040e+00,8.634288435631276570e-01
2.000000000000000000e+00,5.000000000000000000e+00,-5.000000000000000000e+00,-4.668601677413861673e+00,-3.854166647712510496e+00,-2.688673914284054334e-01,-3.093352201689378855e+00
-5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.461328224507653317e+00,7.537466505915215720e-01,1.337164772906705323e+00,3.889285436761161563e+00
4.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-2.267488711192232387e+00,4.828744443371078887e+00,4.344849426943927284e+00,3.222494352603433754e+00
-3.000000000000000000e+00,1.000000000000000000e+00,-4.000000000000000000e+00,2.900465134379976107e+00,4.725580966526976567e-02,3.711922208050005167e+00,-3.586543489611984104e+00
2.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,-2.024424651064502534e+00,-4.941149257601220590e+00,3.454456963970963912e+00,3.477943527311399663e+00
5.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,-4.241009683636855598e+00,4.698927917283128863e-01,2.852083340592219685e+00,-1.700870493796574401e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.912606607977602735e+00,3.009262940238725648e+00,-1.781747555444831654e+00,4.260762127498095353e+00
-4.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,1.956305857365191692e+00,-1.150418116307240446e+00,-9.611035681421160604e-01,-4.620416868733315141e+00
-2.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,4.785328306546185573e+00,-2.859696363104680117e-01,-1.890576813354913899e+00,4.974278197093074283e+00
5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-3.525188076027576667e+00,-1.641270645275519691e+00,-2.130959229275234179e+00,-1.243659685690838845e+00
-4.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,3.703387410713117944e+00,1.282681465468221482e+00,8.004366340954041092e-01,3.008728540377973104e+00
1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,-2.502917493270754079e+00,4.179454015318921023e+00,-1.146043748129775608e+00,-4.329462395288096843e+00
-1.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-3.360540865564549673e+00,4.699737221549867172e+00,4.196750887596316204e+00,-3.392676358643642587e-01
-4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.183623857254387346e+00,3.148645449508624239e+00,-2.096054428897176081e-02,3.138839045915819526e+00
2.000000000000000000e+00,-5.000000000000000000e+00,-4.000000000000000000e+00,4.982533849562997830e-01,2.857985214614620517e+00,-3.874341989852396750e-01,1.266319941268100990e+00
